GeoFIPS,GeoName,income2010,income2011,income2012,income2013,income2014,income2015,incomePer2010,incomePer2011,incomePer2012,incomePer2013,incomePer2014,incomePer2015,pop2010,pop2011,pop2012,pop2013,pop2014,pop2015
06015,"Del Norte, CA",767567,797447,805703,822410,851921,902902,26870,28012,28570,29561,31328,33129,28566,28468,28201,27821,27194,27254
06017,"El Dorado, CA",8683242,9110249,9505045,9792232,10326576,10909324,47935,50359,52636,53958,56414,59145,181148,180905,180579,181480,183050,184452
06019,"Fresno, CA",29471941,31343736,32443083,33209542,35172162,37359815,31607,33310,34233,34766,36448,38323,932462,940971,947713,955217,964983,974861
06021,"Glenn, CA",900284,963598,982550,1086987,1034117,1103167,32027,34171,35148,38900,36893,39375,28110,28199,27955,27943,28030,28017
06023,"Humboldt, CA",4783327,4975569,5026643,5123727,5334637,5636093,35425,36783,37316,38055,39565,41525,135026,135267,134703,134640,134831,135727
06025,"Imperial, CA",5052177,5514477,5618612,5729062,5744942,6051569,28911,31266,31644,32262,32035,33584,174750,176372,177557,177579,179332,180191
06027,"Inyo, CA",773368,804861,847591,871635,930050,961726,41774,43745,46052,47364,50557,52668,18513,18399,18405,18403,18396,18260
06029,"Kern, CA",25843995,27622917,29480121,30336210,32059138,32953453,30705,32499,34416,35039,36673,37355,841682,849949,856576,865787,874190,882176
06031,"Kings, CA",4059176,4512818,4459866,4541577,4900787,5000842,26641,29696,29496,30127,32648,33126,152367,151969,151201,150748,150108,150965
06033,"Lake, CA",1972318,2040646,2115111,2186398,2294496,2442003,30463,31754,33062,34268,35764,37807,64744,64264,63974,63803,64156,64591
06035,"Lassen, CA",973601,1018926,1029004,1013376,1036572,1085466,27946,29708,30558,31495,32666,34630,34839,34298,33674,32176,31732,31345
06037,"Los Angeles, CA",424813015,454935533,486733508,483578594,512846779,544324900,43234,45969,48818,48140,50730,53521,9826009,9896602,9970436,10045175,10109436,10170292
06039,"Madera, CA",4269574,4536108,4789770,4992913,5292682,5450479,28252,29825,31479,32821,34243,35165,151125,152089,152160,152125,154562,154998
06041,"Marin, CA",21049598,23009440,24619594,25045431,26926803,28492821,83232,90091,96162,96868,103346,109076,252903,255403,256021,258552,260550,261221
06043,"Mariposa, CA",666422,688195,701307,716640,762720,807634,36496,37832,39278,40411,43248,46069,18260,18191,17855,17734,17636,17531
06045,"Mendocino, CA",3259748,3365946,3385984,3472065,3652137,3842949,37122,38470,38687,39738,41652,43845,87811,87495,87522,87373,87683,87649
06047,"Merced, CA",7240288,7896678,8069312,8652013,9197957,9714034,28191,30397,30824,32858,34567,36185,256832,259784,261788,263312,266087,268455
06049,"Modoc, CA",336862,352175,347813,344752,356968,366901,34739,37083,37267,37843,39597,40926,9697,9497,9333,9110,9015,8965
06051,"Mono, CA",570013,602426,584868,602556,626897,649633,40012,41821,40837,42926,44597,46706,14246,14405,14322,14037,14057,13909
06053,"Monterey, CA",17246851,17866246,18651438,19184163,20028430,21623627,41418,42391,43737,44707,46438,49836,416413,421466,426441,429109,431293,433898
06055,"Napa, CA",6347469,6686346,7395005,7620183,8143210,8758573,46396,48452,53180,54270,57528,61483,136810,137998,139055,140413,141551,142456
06057,"Nevada, CA",4462159,4690099,4841516,4882910,5180113,5470398,45174,47481,49258,49754,52450,55325,98777,98779,98288,98142,98763,98877
06059,"Orange, CA",149486476,157031273,169583534,166369802,174451316,183052341,49534,51383,54893,53321,55470,57749,3017866,3056084,3089343,3120180,3144961,3169776
06061,"Placer, CA",16605248,17667895,18888019,19347776,20440132,21658527,47412,49513,52290,52739,55079,57696,350234,356832,361215,366858,371105,375391
06063,"Plumas, CA",773308,780714,800054,813784,857114,876537,38825,39662,41398,43192,46156,47615,19918,19684,19326,18841,18570,18409
06065,"Riverside, CA",66904690,71213948,73158724,75223346,78852989,84025987,30380,31828,32263,32765,33867,35589,2202286,2237433,2267556,2295816,2328329,2361026
06067,"Sacramento, CA",54666004,57498308,59775785,61654690,65391250,69870482,38443,40053,41268,42162,44139,46539,1422010,1435548,1448466,1462338,1481474,1501335
06069,"San Benito, CA",1975361,2076551,2159288,2276876,2364002,2565863,35556,36951,37959,39526,40543,43643,55557,56197,56885,57605,58308,58792
06071,"San Bernardino, CA",59751636,63448707,65153561,66754823,70828515,75402896,29266,30738,31331,31916,33562,35431,2041642,2064200,2079526,2091599,2110386,2128133
06073,"San Diego, CA",136576305,145719165,152723990,157757974,167119125,175858666,43995,46374,47961,48938,51174,53298,3104386,3142256,3184358,3223645,3265700,3299521
06075,"San Francisco, CA",61333420,66093535,73114806,74676689,83120429,89533450,76114,80974,88141,88825,97498,103529,805813,816231,829517,840715,852537,864816
06077,"San Joaquin, CA",22214161,23017690,23810691,24680980,26089638,28150538,32314,33098,33944,35026,36483,38769,687442,695432,701464,704654,715114,726106
06079,"San Luis Obispo, CA",10778752,11526732,12182700,12579379,13212298,14034209,39935,42501,44373,45527,47336,49873,269905,271208,274552,276308,279116,281401
06081,"San Mateo, CA",52889544,57964665,64765189,65192835,69717150,74641211,73460,79465,87444,86911,91935,97553,719973,729435,740645,750109,758333,765135
06083,"Santa Barbara, CA",19181063,20633539,21771888,21753134,22870971,24207771,45198,48421,50530,49864,51835,54428,424379,426131,430873,436248,441228,444769
06085,"Santa Clara, CA",109330559,120140052,134045799,135181879,147251454,158728715,61186,66222,72799,72246,77663,82756,1786844,1814205,1841318,1871140,1896040,1918044
06087,"Santa Cruz, CA",12565434,13100030,13931267,14246799,14814476,15696689,47729,49439,52256,52908,54585,57257,263266,264971,266597,269277,271401,274146
06089,"Shasta, CA",6060921,6238531,6372404,6491562,6904031,7339596,34181,35054,35716,36257,38410,40882,177317,177969,178421,179041,179747,179533
06091,"Sierra, CA",100128,100421,103318,99008,110669,114887,31086,32342,33599,32622,37150,38722,3221,3105,3075,3035,2979,2967
06093,"Siskiyou, CA",1433417,1500973,1518528,1525874,1602564,1715182,31896,33600,34396,34969,36870,39381,44940,44672,44148,43635,43465,43554
06095,"Solano, CA",15454633,16093886,16422311,17111870,17921605,19407853,37324,38617,39067,40285,41602,44504,414062,416754,420360,424770,430791,436092
06097,"Sonoma, CA",20626926,21766881,22727461,23692352,25073916,26874652,42548,44625,46312,47859,50181,53520,484791,487778,490746,495046,499674,502146
06099,"Stanislaus, CA",16448681,17234178,17947939,18454843,19869327,21236783,31918,33253,34377,35077,37352,39445,515334,518282,522097,526119,531951,538388
06101,"Sutter, CA",3282869,3397654,3381297,3545642,3650843,3908123,34629,35894,35789,37310,38187,40514,94802,94659,94479,95032,95604,96463
06103,"Tehama, CA",1799232,1898829,1984268,1996422,2160864,2269605,28293,30004,31386,31697,34321,35850,63593,63285,63222,62984,62961,63308
06105,"Trinity, CA",384560,399170,405933,417060,439473,465603,27940,29088,30051,31040,33476,35627,13764,13723,13508,13436,13128,13069
06107,"Tulare, CA",13264191,14291362,14403090,15219419,16409577,16808636,29936,31928,31920,33508,35887,36551,443081,447615,451218,454208,457260,459863
06109,"Tuolumne, CA",1871236,1959129,1993102,1965507,2099716,2243449,33908,35786,36821,36439,38976,41770,55185,54746,54129,53940,53872,53709
06111,"Ventura, CA",37605326,39627111,41294216,41728050,43608497,46060353,45566,47679,49430,49619,51539,54155,825298,831130,835416,840964,846119,850536
06113,"Yolo, CA",7958000,8645116,8929353,9221204,9759692,10451103,39567,42738,43538,44556,46641,49063,201129,202283,205093,206958,209250,213016
06115,"Yuba, CA",2274003,2373185,2411381,2501933,2608512,2796034,31428,32702,33057,34137,35306,37535,72357,72570,72946,73292,73883,74492
08000,Colorado state total*,201569924,219860916,234005901,246648165,266534568,277731754,39929,42946,45073,46792,49768,50899,5048254,5119480,5191731,5271132,5355588,5456574
08001,"Adams, CO*",13442881,14517920,15461243,15929281,17179574,18160959,30299,32105,33558,33850,35704,36962,443680,452204,460728,470590,481169,491337
08003,"Alamosa, CO",452811,488769,494485,503166,525436,562309,28432,30307,30645,30934,32200,34088,15926,16127,16136,16266,16318,16496
08005,"Arapahoe, CO",22757930,26624868,28374768,29684076,32061435,33160632,39598,45432,47578,48790,51743,52545,574727,586033,596383,608403,619634,631096
08007,"Archuleta, CO",363621,387586,409227,423824,466210,497870,30161,32272,33781,34785,38183,40307,12056,12010,12114,12184,12210,12352
08009,"Baca, CO",148585,159662,138826,159605,138186,135991,39204,41906,36892,43347,38015,37619,3790,3810,3763,3682,3635,3615
08011,"Bent, CO",149763,158731,156703,160431,169024,174364,23009,25096,26962,27969,29278,29908,6509,6325,5812,5736,5773,5830
08013,"Boulder, CO*",14655053,15563998,16603732,17307822,18491824,19232516,49513,51764,54341,55705,58917,60220,295986,300671,305548,310706,313864,319372
08014,"Broomfield, CO*",3944283,4218075,4489435,4459198,4559318,4756725,70094,73428,76158,74119,73686,73107,56271,57445,58949,60163,61875,65065
08015,"Chaffee, CO",533983,569213,597001,624996,680889,715163,29994,31611,32976,34125,36887,38330,17803,18007,18104,18315,18459,18658
08017,"Cheyenne, CO",98769,109227,97718,103740,91218,97597,53943,58598,52005,54918,49201,53361,1831,1864,1879,1889,1854,1829
08019,"Clear Creek, CO",392726,411876,425536,435606,456760,481054,43237,45481,46917,47974,49805,51710,9083,9056,9070,9080,9171,9303
08021,"Conejos, CO",201881,221282,223271,231180,240012,249722,24346,26609,26975,28008,29029,30716,8292,8316,8277,8254,8268,8130
08023,"Costilla, CO",88832,101867,98716,100744,103706,111211,25186,27947,27413,28596,29197,31030,3527,3645,3601,3523,3552,3584
08025,"Crowley, CO",103399,109774,116373,119912,129807,144831,17666,18787,21487,22531,23126,26039,5853,5843,5416,5322,5613,5562
08027,"Custer, CO",134805,151069,151808,166631,179775,195077,31533,35773,35804,39097,41356,43887,4275,4223,4240,4262,4347,4445
08029,"Delta, CO",860718,918509,926272,917447,930658,949893,27875,30235,30425,30264,31069,31685,30878,30379,30444,30315,29955,29979
08031,"Denver, CO",28829542,32836870,36287725,40408827,45351613,46616995,47786,53016,57238,62320,68304,68299,603300,619374,633976,648411,663963,682545
08033,"Dolores, CO",47500,54204,54713,59969,82216,84490,23002,26688,27453,29571,41628,42715,2065,2031,1993,2028,1975,1978
08035,"Douglas, CO",15278947,16479085,18000244,18801567,20343382,21277108,53243,56321,60267,61369,64613,65999,286964,292593,298673,306368,314850,322387
08037,"Eagle, CO",2223183,2312538,2439726,2814342,3102205,3297869,42684,44668,46926,53623,58503,61522,52085,51772,51991,52484,53026,53605
08039,"Elbert, CO",899636,1110541,1024231,1090732,1159294,1223141,38954,47730,43748,46042,47964,49450,23095,23267,23412,23690,24170,24735
08041,"El Paso, CO",23633803,25242286,26050723,26626735,28079165,29262206,37699,39630,40346,40642,42360,43385,626916,636946,645678,655150,662874,674471
08043,"Fremont, CO",1192642,1254792,1291181,1311204,1375550,1443768,25453,26461,27407,28234,29658,30921,46857,47420,47111,46441,46381,46692
08045,"Garfield, CO",2041072,2211696,2342173,2543958,2821240,2937046,36387,39491,41257,44579,49114,50556,56094,56005,56770,57066,57443,58095
08047,"Gilpin, CO",190879,187964,191905,214271,223895,237211,34953,34520,35180,38448,39129,40702,5461,5445,5455,5573,5722,5828
08049,"Grand, CO",437501,458977,482903,523409,566037,598681,29595,31558,34113,36694,39099,40963,14783,14544,14156,14264,14477,14615
08051,"Gunnison, CO",509268,543933,564549,597600,643404,682071,33115,35186,36481,38493,40911,42452,15379,15459,15475,15525,15727,16067
08053,"Hinsdale, CO",28631,30883,32180,31644,32973,34557,33923,37343,40326,39163,42219,44647,844,827,798,808,781,774
08055,"Huerfano, CO",198254,204601,212458,214941,225132,235217,29732,31400,32274,33129,34996,36232,6668,6516,6583,6488,6433,6492
08057,"Jackson, CO",49941,52545,46216,48967,55278,59501,36058,37993,34259,36058,39626,43880,1385,1383,1349,1358,1395,1356
08059,"Jefferson, CO*",23133334,24445271,25718581,27605614,29454166,30975333,43189,45302,47119,50035,52687,54773,535625,539607,545817,551731,559042,565524
08061,"Kiowa, CO",60494,69507,71054,81535,70131,68213,43334,47706,49412,57459,49703,47936,1396,1457,1438,1419,1411,1423
08063,"Kit Carson, CO",283943,289169,291844,282058,288224,278469,34430,35265,36012,35147,36890,35894,8247,8200,8104,8025,7813,7758
08065,"Lake, CO",192107,201985,208378,218872,228582,240829,26436,27377,28612,29991,31028,32175,7267,7378,7283,7298,7367,7485
08067,"La Plata, CO",2083201,2193094,2406168,2686474,2898258,2815067,40552,42349,46001,50425,53821,51475,51371,51786,52307,53277,53850,54688
08069,"Larimer, CO",11105819,11897964,12651517,13373619,14393646,15116879,36955,38970,40684,42239,44335,45318,300524,305314,310970,316618,324657,333577
08071,"Las Animas, CO",435941,459165,481627,495272,514170,515820,28319,30562,32192,34396,36541,36692,15394,15024,14961,14399,14071,14058
08073,"Lincoln, CO",157389,168002,175631,162742,190299,188761,28778,30917,32279,29954,34550,33968,5469,5434,5441,5433,5508,5557
08075,"Logan, CO",760535,859310,916377,944591,1007286,1074369,34367,38870,41903,43578,45882,48755,22130,22107,21869,21676,21954,22036
08077,"Mesa, CO",4919674,5133281,5343611,5385777,5682452,5771664,33584,34832,36174,36470,38424,38863,146489,147372,147720,147676,147890,148513
08079,"Mineral, CO",26369,29835,32091,35639,37536,40051,37456,41962,45199,49430,54009,55167,704,711,710,721,695,726
08081,"Moffat, CO",440330,472126,481363,493498,499532,502920,31880,35162,36539,37626,38628,38875,13812,13427,13174,13116,12932,12937
08083,"Montezuma, CO",773850,821092,863565,903062,975141,1004676,30290,32259,33963,35204,37798,38393,25548,25453,25427,25652,25799,26168
08085,"Montrose, CO",1203594,1240356,1290825,1295325,1360407,1415066,29218,30323,31712,31838,33317,34559,41194,40905,40705,40685,40832,40946
08087,"Morgan, CO",853978,970230,1001091,1023242,1117717,1134977,30313,34026,35319,36116,39571,40020,28172,28514,28344,28332,28246,28360
08089,"Otero, CO",542904,571951,578337,598108,609861,634478,28751,30320,30949,32269,33091,34590,18883,18864,18687,18535,18430,18343
08091,"Ouray, CO",168509,175555,190948,212929,228903,248182,37732,39406,41967,46511,49493,52906,4466,4455,4550,4578,4625,4691
08093,"Park, CO",516554,551161,570959,583013,608068,642511,31764,34276,35643,36264,37397,38916,16262,16080,16019,16077,16260,16510
08095,"Phillips, CO",162819,193572,187765,188361,184619,177979,36482,44265,42830,43212,42045,40924,4463,4373,4384,4359,4391,4349
08097,"Pitkin, CO",1509323,1590149,1910370,1789657,2179079,2243593,87976,92845,110907,103091,123818,126137,17156,17127,17225,17360,17599,17787
08099,"Prowers, CO",396379,412720,425767,446446,435058,466183,31554,33026,34344,36361,36107,38998,12562,12497,12397,12278,12049,11954
08101,"Pueblo, CO",4678103,4915951,5076127,5127798,5444202,5698107,29326,30689,31565,31802,33656,34831,159520,160187,160816,161240,161759,163591
08103,"Rio Blanco, CO",244085,257981,257826,264190,274489,274160,36600,38062,37971,39186,41085,41723,6669,6778,6790,6742,6681,6571
08105,"Rio Grande, CO",372475,405620,405511,409325,419876,457481,30993,34020,34091,34833,36162,39633,12018,11923,11895,11751,11611,11543
08107,"Routt, CO",1168913,1377604,1384742,1415072,1559764,1586151,49847,59236,59584,60244,65216,65734,23450,23256,23240,23489,23917,24130
08109,"Saguache, CO",160817,184864,182824,180668,191162,210041,26209,29865,28932,29004,30838,33601,6136,6190,6319,6229,6199,6251
08111,"San Juan, CO",23167,26568,29840,31976,31060,30430,32722,38118,42935,45745,43199,43409,708,697,695,699,719,701
08113,"San Miguel, CO",339378,362174,378350,439297,529504,579676,46117,48419,49888,57394,68042,73572,7359,7480,7584,7654,7782,7879
08115,"Sedgwick, CO",93933,106089,105118,105809,109951,102217,39634,44707,44279,45102,47108,42608,2370,2373,2374,2346,2334,2399
08117,"Summit, CO",1173874,1258758,1314718,1418617,1543021,1652498,41827,45012,46547,49287,52393,54615,28065,27965,28245,28783,29451,30257
08119,"Teller, CO",893101,945968,959616,969900,1003479,1057444,38085,40547,41057,41745,42924,45219,23450,23330,23373,23234,23378,23385
08121,"Washington, CO",168610,189985,184893,187184,208102,188579,35120,39506,39032,39176,43481,38770,4801,4809,4737,4778,4786,4864
08123,"Weld, CO*",8252078,8944978,9651698,10169971,11284659,12201617,32467,34576,36543,37615,40830,42787,254166,258704,264117,270368,276379,285174
08125,"Yuma, CO",383505,445540,490728,506699,506948,521558,38255,43839,48443,49531,49425,51405,10025,10163,10130,10230,10257,10146
09000,Connecticut state total,222404940,229211506,233710888,230614799,239829273,246709339,62129,63852,65036,64110,66716,68704,3579717,3589759,3593541,3597168,3594762,3590886
09001,"Fairfield, CT",96823713,98238791,97904500,93495095,98828728,100856224,105272,105745,104684,99274,104490,106382,919744,929013,935238,941793,945816,948053
09003,"Hartford, CT",45310729,47336423,48985228,49676648,51289253,53069759,50609,52776,54601,55324,57187,59240,895303,896928,897149,897926,896871,895841
09005,"Litchfield, CT",9301467,9738755,10296022,10273889,10421104,10770987,49014,51543,54925,55056,56358,58665,189773,188945,187455,186609,184910,183603
09007,"Middlesex, CT",8719084,9044726,9542339,9592333,9942463,10236537,52643,54421,57655,58029,60346,62394,165628,166198,165508,165301,164757,164063
