districtID	economy	totalSales	totalPopularity	averageRating	categoryEntropy	averageCategoryDivergence	degreeCus	degreeDist	numberofCustomers	numberofShops	incomeEntropy	avgCusEntropy	fracofDessert	dessertCS	pairwise	cusEigen	dEigen
83.0	231.03354	898840.375583	9415.552134	4.10470469612	1.84704149407	0.23864475983	0.549490476607	5.6580700001	40578.0	33.0	3.32061578101	0.32388877716	0.363636363636	0.150326629157	0.282402770868	0.0947510544813	0.0143725585538
84.0	12784.0	4678390.89908	308863.126865	4.54728253777	2.23253857447	0.160189969552	0.552765136186	12.6139236706	85671.0	104.0	3.7470469621	0.298484676165	0.192307692308	0.0400460340871	0.283892269044	0.104922788682	0.145879029102
85.0	2342.55542717	371852.869167	5697.28292487	4.33936293501	1.88487133358	0.176778398088	0.242279225434	2.49228918213	5893.0	13.0	4.21045021557	0.509336247707	0.153846153846	0.0252552286698	0.190973726535	0.0373653960391	0.0020952535628
86.0	5146.5	383502.769492	4705.90998287	4.47990151417	2.08126438016	0.186505045365	0.47681026646	14.0130055807	21296.0	57.0	4.89353053743	0.384616646703	0.105263157895	0.0206693368806	0.236372865295	0.081201327587	0.16939615957
87.0	19223.7	181397.11425	1199.83109453	4.51863087479	2.29582788345	0.136973100764	0.387760961838	15.0410529316	9015.0	48.0	4.56503640618	0.517431524274	0.0625	0.0321889998127	0.223799594906	0.0625306499041	0.186548494301
89.0	19.8	19935.8016667	115.293299653	4.37142857143	1.1537419427	0.316768916111	0.117875652296	2.71612650201	1333.0	7.0	4.19182116386	0.640672040793	0.0	0.0560448845903	0.137741562934	0.0136726412145	0.000161895955555
91.0	1312.02713	460634.243436	7377.21446428	4.50472827175	2.03783743212	0.209620486023	0.551619717451	4.92000514899	25632.0	69.0	4.41095705092	0.492218890438	0.0289855072464	0.054695813805	0.297240837253	0.0905592402142	0.00706148236219
92.0	3566.54706639	259149.3225	3873.588016	4.55337670576	2.13900610852	0.153795371971	0.389801077615	5.09006150201	8335.0	31.0	4.82441361216	0.528979504106	0.258064516129	0.0633173918611	0.225103862635	0.0621498266572	0.0414556054641
93.0	1080.0	14848.05875	181.711859252	4.28903595677	1.09861228867	0.199429517705	0.11594438119	15.7425347327	1641.0	6.0	3.72780238596	0.463736394276	0.0	0.0436894330858	0.150260437346	0.014879455675	0.191056285779
94.0	1491.41838393	231040.574167	2703.32516794	4.65539016146	1.63134542081	0.205238795656	0.387783144754	6.69389732346	7227.0	13.0	4.66913175632	0.558449125773	0.153846153846	0.0176980915244	0.185069001482	0.0626943734708	0.0642936432214
95.0	1200.84894016	169551.048333	582.402495985	4.67143507999	2.10657733323	0.107662909376	0.124137278155	8.87324238116	1315.0	14.0	4.58736165583	0.654301978407	0.0714285714286	0.0193044032678	0.160862499388	0.0174566864844	0.0949799612834
96.0	629.3	81937.4516667	1079.38067161	4.15089922053	1.74815545725	0.113152584664	0.154768967089	1.58080803866	1959.0	12.0	4.32572893409	0.60243258718	0.25	0.0467657867407	0.1194470611	0.0175205432602	8.82126101556e-05
97.0	55834.0	80931.9025	1093.44208471	4.62236737058	2.30342706588	0.128140355016	0.282263358197	15.7031575319	4870.0	23.0	4.76222027005	0.535754580824	0.0869565217391	0.0315703772223	0.187216028487	0.0413652177253	0.193832904721
98.0	648.9	37297.28325	531.25743234	4.43209621628	1.76725697359	0.145916505265	0.216175963314	2.22681194472	2257.0	22.0	4.74513897509	0.775539143894	0.0909090909091	0.0171671973212	0.170808703628	0.0195424484402	0.000807466670631
